outer_fold,feature_date,target_date,nested_role,included,exclusion_reason,component_validation_start,hybrid_validation_start,outer_test_start,dataset_sha256,split_sha256,nested_split_id
1,2021-09-21,2021-09-26,hybrid_validation,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-09-22,2021-09-27,hybrid_validation,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-09-23,2021-09-28,hybrid_validation,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-09-24,2021-09-29,hybrid_validation,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-09-25,2021-09-30,hybrid_validation,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-09-26,2021-10-01,hybrid_validation,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-09-27,2021-10-02,hybrid_validation,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-09-28,2021-10-03,hybrid_validation,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-09-29,2021-10-04,hybrid_validation,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-09-30,2021-10-05,hybrid_validation,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-01,2021-10-06,hybrid_validation,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-02,2021-10-07,hybrid_validation,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-03,2021-10-08,hybrid_validation,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-04,2021-10-09,hybrid_validation,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-05,2021-10-10,outer_embargo_excluded,False,outer_target_date_not_before_outer_test_start,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-06,2021-10-11,outer_embargo_excluded,False,outer_target_date_not_before_outer_test_start,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-07,2021-10-12,outer_embargo_excluded,False,outer_target_date_not_before_outer_test_start,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-08,2021-10-13,outer_embargo_excluded,False,outer_target_date_not_before_outer_test_start,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-09,2021-10-14,outer_embargo_excluded,False,outer_target_date_not_before_outer_test_start,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-10,2021-10-15,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-11,2021-10-16,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-12,2021-10-17,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-13,2021-10-18,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-14,2021-10-19,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-15,2021-10-20,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-16,2021-10-21,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-17,2021-10-22,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-18,2021-10-23,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-19,2021-10-24,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-20,2021-10-25,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-21,2021-10-26,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-22,2021-10-27,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-23,2021-10-28,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-24,2021-10-29,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-25,2021-10-30,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-26,2021-10-31,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-27,2021-11-01,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-28,2021-11-02,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-29,2021-11-03,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-30,2021-11-04,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-10-31,2021-11-05,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-01,2021-11-06,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-02,2021-11-07,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-03,2021-11-08,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-04,2021-11-09,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-05,2021-11-10,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-06,2021-11-11,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-07,2021-11-12,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-08,2021-11-13,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-09,2021-11-14,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-10,2021-11-15,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-11,2021-11-16,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-12,2021-11-17,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-13,2021-11-18,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-14,2021-11-19,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-15,2021-11-20,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-16,2021-11-21,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-17,2021-11-22,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-18,2021-11-23,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-19,2021-11-24,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-20,2021-11-25,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-21,2021-11-26,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-22,2021-11-27,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-23,2021-11-28,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-24,2021-11-29,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-25,2021-11-30,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-26,2021-12-01,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-27,2021-12-02,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-28,2021-12-03,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-29,2021-12-04,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-11-30,2021-12-05,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-12-01,2021-12-06,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-12-02,2021-12-07,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-12-03,2021-12-08,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-12-04,2021-12-09,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-12-05,2021-12-10,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-12-06,2021-12-11,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-12-07,2021-12-12,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-12-08,2021-12-13,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-12-09,2021-12-14,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-12-10,2021-12-15,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-12-11,2021-12-16,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-12-12,2021-12-17,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-12-13,2021-12-18,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-12-14,2021-12-19,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-12-15,2021-12-20,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-12-16,2021-12-21,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-12-17,2021-12-22,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-12-18,2021-12-23,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
1,2021-12-19,2021-12-24,outer_test,True,,2021-07-26,2021-08-30,2021-10-10,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold1_fully_nested_v1
