horizon,outer_fold,feature_date,target_date,outer_role,inner_fold,inner_role,original_row_index,purged_outer_boundary,purged_inner_boundary,purge_reason
1,3,2022-05-19,2022-05-20,outer_train,1,inner_train,500,False,False,
1,3,2022-05-20,2022-05-21,outer_train,1,inner_train,501,False,False,
1,3,2022-05-21,2022-05-22,outer_train,1,inner_train,502,False,False,
1,3,2022-05-22,2022-05-23,outer_train,1,inner_train,503,False,False,
1,3,2022-05-23,2022-05-24,outer_train,1,inner_train,504,False,False,
1,3,2022-05-24,2022-05-25,outer_train,1,inner_train,505,False,False,
1,3,2022-05-25,2022-05-26,outer_train,1,inner_train,506,False,False,
1,3,2022-05-26,2022-05-27,outer_train,1,inner_train,507,False,False,
1,3,2022-05-27,2022-05-28,outer_train,1,inner_train,508,False,False,
1,3,2022-05-28,2022-05-29,outer_train,1,inner_train,509,False,False,
1,3,2022-05-29,2022-05-30,outer_train,1,inner_train,510,False,False,
1,3,2022-05-30,2022-05-31,outer_train,1,inner_train,511,False,False,
1,3,2022-05-31,2022-06-01,outer_train,1,inner_train,512,False,False,
1,3,2022-06-01,2022-06-02,outer_train,1,inner_train,513,False,False,
1,3,2022-06-02,2022-06-03,outer_train,1,inner_train,514,False,False,
1,3,2022-06-03,2022-06-04,outer_train,1,inner_train,515,False,False,
1,3,2022-06-04,2022-06-05,outer_train,1,inner_train,516,False,False,
1,3,2022-06-05,2022-06-06,outer_train,1,inner_train,517,False,False,
1,3,2022-06-06,2022-06-07,outer_train,1,inner_train,518,False,False,
1,3,2022-06-07,2022-06-08,outer_train,1,inner_train,519,False,False,
1,3,2022-06-08,2022-06-09,outer_train,1,inner_train,520,False,False,
1,3,2022-06-09,2022-06-10,outer_train,1,inner_train,521,False,False,
1,3,2022-06-10,2022-06-11,outer_train,1,inner_train,522,False,False,
1,3,2022-06-11,2022-06-12,outer_train,1,inner_train,523,False,False,
1,3,2022-06-12,2022-06-13,outer_train,1,inner_train,524,False,False,
1,3,2022-06-13,2022-06-14,outer_train,1,inner_train,525,False,False,
1,3,2022-06-14,2022-06-15,outer_train,1,inner_train,526,False,False,
1,3,2022-06-15,2022-06-16,outer_train,1,inner_train,527,False,False,
1,3,2022-06-16,2022-06-17,outer_train,1,inner_train,528,False,False,
1,3,2022-06-17,2022-06-18,outer_train,1,inner_train,529,False,False,
1,3,2022-06-18,2022-06-19,outer_train,1,inner_train,530,False,False,
1,3,2022-06-19,2022-06-20,outer_train,1,inner_train,531,False,False,
1,3,2022-06-20,2022-06-21,outer_train,1,inner_train,532,False,False,
1,3,2022-06-21,2022-06-22,outer_train,1,inner_train,533,False,False,
1,3,2022-06-22,2022-06-23,outer_train,1,inner_train,534,False,False,
1,3,2022-06-23,2022-06-24,outer_train,1,inner_train,535,False,False,
1,3,2022-06-24,2022-06-25,outer_train,1,inner_train,536,False,False,
1,3,2022-06-25,2022-06-26,outer_train,1,inner_train,537,False,False,
1,3,2022-06-26,2022-06-27,outer_train,1,inner_train,538,False,False,
1,3,2022-06-27,2022-06-28,outer_train,1,inner_train,539,False,False,
1,3,2022-06-28,2022-06-29,outer_train,1,inner_train,540,False,False,
1,3,2022-06-29,2022-06-30,outer_train,1,inner_train,541,False,False,
1,3,2022-06-30,2022-07-01,outer_train,1,inner_train,542,False,False,
1,3,2022-07-01,2022-07-02,outer_train,1,inner_train,543,False,False,
1,3,2022-07-02,2022-07-03,outer_train,1,inner_train,544,False,False,
1,3,2022-07-03,2022-07-04,outer_train,1,inner_train,545,False,False,
1,3,2022-07-04,2022-07-05,outer_train,1,inner_train,546,False,False,
1,3,2022-07-05,2022-07-06,outer_train,1,inner_train,547,False,False,
1,3,2022-07-06,2022-07-07,outer_train,1,inner_train,548,False,False,
1,3,2022-07-07,2022-07-08,outer_train,1,inner_train,549,False,False,
1,3,2022-07-08,2022-07-09,outer_train,1,inner_train,550,False,False,
1,3,2022-07-09,2022-07-10,outer_train,1,inner_train,551,False,False,
1,3,2022-07-10,2022-07-11,outer_train,1,inner_train,552,False,False,
1,3,2022-07-11,2022-07-12,outer_train,1,inner_train,553,False,False,
1,3,2022-07-12,2022-07-13,outer_train,1,inner_train,554,False,False,
1,3,2022-07-13,2022-07-14,outer_train,1,inner_train,555,False,False,
1,3,2022-07-14,2022-07-15,outer_train,1,inner_train,556,False,False,
1,3,2022-07-15,2022-07-16,outer_train,1,inner_train,557,False,False,
1,3,2022-07-16,2022-07-17,outer_train,1,inner_train,558,False,False,
1,3,2022-07-17,2022-07-18,outer_train,1,inner_train,559,False,False,
1,3,2022-07-18,2022-07-19,outer_train,1,inner_train,560,False,False,
1,3,2022-07-19,2022-07-20,outer_train,1,inner_train,561,False,False,
1,3,2022-07-20,2022-07-21,outer_train,1,inner_train,562,False,False,
1,3,2022-07-21,2022-07-22,outer_train,1,inner_train,563,False,False,
1,3,2022-07-22,2022-07-23,outer_train,1,inner_train,564,False,False,
1,3,2022-07-23,2022-07-24,outer_train,1,inner_train,565,False,False,
1,3,2022-07-24,2022-07-25,outer_train,1,inner_train,566,False,False,
1,3,2022-07-25,2022-07-26,outer_train,1,inner_train,567,False,False,
1,3,2022-07-26,2022-07-27,outer_train,1,inner_train,568,False,False,
1,3,2022-07-27,2022-07-28,outer_train,1,inner_train,569,False,False,
1,3,2022-07-28,2022-07-29,outer_train,1,inner_train,570,False,False,
1,3,2022-07-29,2022-07-30,outer_train,1,inner_train,571,False,False,
1,3,2022-07-30,2022-07-31,outer_train,1,inner_train,572,False,False,
1,3,2022-07-31,2022-08-01,outer_train,1,inner_train,573,False,False,
1,3,2022-08-01,2022-08-02,outer_train,1,inner_train,574,False,False,
1,3,2022-08-02,2022-08-03,outer_train,1,inner_train,575,False,False,
1,3,2022-08-03,2022-08-04,outer_train,1,inner_train,576,False,False,
1,3,2022-08-04,2022-08-05,outer_train,1,inner_train,577,False,False,
1,3,2022-08-05,2022-08-06,outer_train,1,inner_train,578,False,False,
1,3,2022-08-06,2022-08-07,outer_train,1,inner_train,579,False,False,
1,3,2022-08-07,2022-08-08,outer_train,1,inner_train,580,False,False,
1,3,2022-08-08,2022-08-09,outer_train,1,inner_train,581,False,False,
1,3,2022-08-09,2022-08-10,outer_train,1,inner_train,582,False,False,
1,3,2022-08-10,2022-08-11,outer_train,1,inner_train,583,False,False,
1,3,2022-08-11,2022-08-12,outer_train,1,inner_train,584,False,False,
1,3,2022-08-12,2022-08-13,outer_train,1,inner_train,585,False,False,
1,3,2022-08-13,2022-08-14,outer_train,1,inner_train,586,False,False,
1,3,2022-08-14,2022-08-15,outer_train,1,inner_train,587,False,False,
1,3,2022-08-15,2022-08-16,outer_train,1,inner_train,588,False,False,
1,3,2022-08-16,2022-08-17,outer_train,1,inner_train,589,False,False,
1,3,2022-08-17,2022-08-18,outer_train,1,inner_train,590,False,False,
1,3,2022-08-18,2022-08-19,outer_train,1,inner_train,591,False,False,
1,3,2022-08-19,2022-08-20,outer_train,1,inner_train,592,False,False,
1,3,2022-08-20,2022-08-21,outer_train,1,inner_train,593,False,False,
1,3,2022-08-21,2022-08-22,outer_train,1,inner_train,594,False,False,
1,3,2022-08-22,2022-08-23,outer_train,1,inner_train,595,False,False,
1,3,2022-08-23,2022-08-24,outer_train,1,inner_train,596,False,False,
1,3,2022-08-24,2022-08-25,outer_train,1,inner_train,597,False,False,
1,3,2022-08-25,2022-08-26,outer_train,1,inner_train,598,False,False,
1,3,2022-08-26,2022-08-27,outer_train,1,inner_train,599,False,False,
1,3,2022-08-27,2022-08-28,outer_train,1,inner_train,600,False,False,
1,3,2022-08-28,2022-08-29,outer_train,1,inner_train,601,False,False,
1,3,2022-08-29,2022-08-30,outer_train,1,inner_train,602,False,False,
1,3,2022-08-30,2022-08-31,outer_train,1,inner_train,603,False,False,
1,3,2022-08-31,2022-09-01,outer_train,1,inner_train,604,False,False,
1,3,2022-09-01,2022-09-02,outer_train,1,inner_train,605,False,False,
1,3,2022-09-02,2022-09-03,outer_train,1,inner_train,606,False,False,
1,3,2022-09-03,2022-09-04,outer_train,1,inner_train,607,False,False,
1,3,2022-09-04,2022-09-05,outer_train,1,inner_train,608,False,False,
1,3,2022-09-05,2022-09-06,outer_train,1,inner_train,609,False,False,
1,3,2022-09-06,2022-09-07,outer_train,1,inner_train,610,False,False,
1,3,2022-09-07,2022-09-08,outer_train,1,inner_train,611,False,False,
1,3,2022-09-08,2022-09-09,outer_train,1,inner_train,612,False,False,
1,3,2022-09-09,2022-09-10,outer_train,1,inner_train,613,False,False,
1,3,2022-09-10,2022-09-11,outer_train,1,inner_train,614,False,False,
1,3,2022-09-11,2022-09-12,outer_train,1,inner_train,615,False,False,
1,3,2022-09-12,2022-09-13,outer_train,1,inner_train,616,False,False,
1,3,2022-09-13,2022-09-14,outer_train,1,inner_train,617,False,False,
1,3,2022-09-14,2022-09-15,outer_train,1,inner_train,618,False,False,
1,3,2022-09-15,2022-09-16,outer_train,1,inner_train,619,False,False,
1,3,2022-09-16,2022-09-17,outer_train,1,inner_train,620,False,False,
1,3,2022-09-17,2022-09-18,outer_train,1,inner_train,621,False,False,
1,3,2022-09-18,2022-09-19,outer_train,1,inner_train,622,False,False,
1,3,2022-09-19,2022-09-20,outer_train,1,inner_train,623,False,False,
1,3,2022-09-20,2022-09-21,outer_train,1,inner_train,624,False,False,
1,3,2022-09-21,2022-09-22,outer_train,1,inner_train,625,False,False,
1,3,2022-09-22,2022-09-23,outer_train,1,inner_train,626,False,False,
1,3,2022-09-23,2022-09-24,outer_train,1,inner_train,627,False,False,
1,3,2022-09-24,2022-09-25,outer_train,1,inner_train,628,False,False,
1,3,2022-09-25,2022-09-26,outer_train,1,inner_train,629,False,False,
1,3,2022-09-26,2022-09-27,outer_train,1,inner_train,630,False,False,
1,3,2022-09-27,2022-09-28,outer_train,1,inner_train,631,False,False,
1,3,2022-09-28,2022-09-29,outer_train,1,inner_train,632,False,False,
1,3,2022-09-29,2022-09-30,outer_train,1,inner_train,633,False,False,
1,3,2022-09-30,2022-10-01,outer_train,1,inner_train,634,False,False,
1,3,2022-10-01,2022-10-02,outer_train,1,inner_train,635,False,False,
1,3,2022-10-02,2022-10-03,outer_train,1,inner_train,636,False,False,
1,3,2022-10-03,2022-10-04,outer_train,1,inner_train,637,False,False,
1,3,2022-10-04,2022-10-05,outer_train,1,inner_train,638,False,False,
1,3,2022-10-05,2022-10-06,outer_train,1,inner_train,639,False,False,
1,3,2022-10-06,2022-10-07,outer_train,1,inner_train,640,False,False,
1,3,2022-10-07,2022-10-08,outer_train,1,inner_train,641,False,False,
1,3,2022-10-08,2022-10-09,outer_train,1,inner_train,642,False,False,
1,3,2022-10-09,2022-10-10,outer_train,1,inner_train,643,False,False,
1,3,2022-10-10,2022-10-11,outer_train,1,inner_train,644,False,False,
1,3,2022-10-11,2022-10-12,outer_train,1,inner_train,645,False,False,
1,3,2022-10-12,2022-10-13,outer_train,1,inner_train,646,False,False,
1,3,2022-10-13,2022-10-14,outer_train,1,inner_train,647,False,False,
1,3,2022-10-14,2022-10-15,outer_train,1,inner_train,648,False,False,
1,3,2022-10-15,2022-10-16,outer_train,1,inner_train,649,False,False,
1,3,2022-10-16,2022-10-17,outer_train,1,inner_train,650,False,False,
1,3,2022-10-17,2022-10-18,outer_train,1,inner_train,651,False,False,
1,3,2022-10-18,2022-10-19,outer_train,1,inner_train,652,False,False,
1,3,2022-10-19,2022-10-20,outer_train,1,inner_train,653,False,False,
1,3,2022-10-20,2022-10-21,outer_train,1,inner_train,654,False,False,
1,3,2022-10-21,2022-10-22,outer_train,1,inner_train,655,False,False,
1,3,2022-10-22,2022-10-23,outer_train,1,inner_train,656,False,False,
1,3,2022-10-23,2022-10-24,outer_train,1,inner_train,657,False,False,
1,3,2022-10-24,2022-10-25,outer_train,1,inner_train,658,False,False,
1,3,2022-10-25,2022-10-26,outer_train,1,inner_train,659,False,True,inner_target_date_not_before_inner_validation_start
1,3,2022-10-26,2022-10-27,outer_train,1,inner_validation,660,False,False,
1,3,2022-10-27,2022-10-28,outer_train,1,inner_validation,661,False,False,
1,3,2022-10-28,2022-10-29,outer_train,1,inner_validation,662,False,False,
1,3,2022-10-29,2022-10-30,outer_train,1,inner_validation,663,False,False,
1,3,2022-10-30,2022-10-31,outer_train,1,inner_validation,664,False,False,
1,3,2022-10-31,2022-11-01,outer_train,1,inner_validation,665,False,False,
1,3,2022-11-01,2022-11-02,outer_train,1,inner_validation,666,False,False,
1,3,2022-11-02,2022-11-03,outer_train,1,inner_validation,667,False,False,
1,3,2022-11-03,2022-11-04,outer_train,1,inner_validation,668,False,False,
1,3,2022-11-04,2022-11-05,outer_train,1,inner_validation,669,False,False,
1,3,2022-11-05,2022-11-06,outer_train,1,inner_validation,670,False,False,
1,3,2022-11-06,2022-11-07,outer_train,1,inner_validation,671,False,False,
1,3,2022-11-07,2022-11-08,outer_train,1,inner_validation,672,False,False,
1,3,2022-11-08,2022-11-09,outer_train,1,inner_validation,673,False,False,
1,3,2022-11-09,2022-11-10,outer_train,1,inner_validation,674,False,False,
1,3,2022-11-10,2022-11-11,outer_train,1,inner_validation,675,False,False,
1,3,2022-11-11,2022-11-12,outer_train,1,inner_validation,676,False,False,
1,3,2022-11-12,2022-11-13,outer_train,1,inner_validation,677,False,False,
1,3,2022-11-13,2022-11-14,outer_train,1,inner_validation,678,False,False,
1,3,2022-11-14,2022-11-15,outer_train,1,inner_validation,679,False,False,
1,3,2022-11-15,2022-11-16,outer_train,1,inner_validation,680,False,False,
1,3,2022-11-16,2022-11-17,outer_train,1,inner_validation,681,False,False,
1,3,2022-11-17,2022-11-18,outer_train,1,inner_validation,682,False,False,
1,3,2022-11-18,2022-11-19,outer_train,1,inner_validation,683,False,False,
1,3,2022-11-19,2022-11-20,outer_train,1,inner_validation,684,False,False,
1,3,2022-11-20,2022-11-21,outer_train,1,inner_validation,685,False,False,
1,3,2022-11-21,2022-11-22,outer_train,1,inner_validation,686,False,False,
1,3,2022-11-22,2022-11-23,outer_train,1,inner_validation,687,False,False,
1,3,2022-11-23,2022-11-24,outer_train,1,inner_validation,688,False,False,
1,3,2022-11-24,2022-11-25,outer_train,1,inner_validation,689,False,False,
1,3,2022-11-25,2022-11-26,outer_train,1,inner_validation,690,False,False,
1,3,2022-11-26,2022-11-27,outer_train,1,inner_validation,691,False,False,
1,3,2022-11-27,2022-11-28,outer_train,1,inner_validation,692,False,False,
1,3,2022-11-28,2022-11-29,outer_train,1,inner_validation,693,False,False,
1,3,2022-11-29,2022-11-30,outer_train,1,inner_validation,694,False,False,
1,3,2022-11-30,2022-12-01,outer_train,1,inner_validation,695,False,False,
1,3,2022-12-01,2022-12-02,outer_train,1,inner_validation,696,False,False,
1,3,2022-12-02,2022-12-03,outer_train,1,inner_validation,697,False,False,
1,3,2022-12-03,2022-12-04,outer_train,1,inner_validation,698,False,False,
1,3,2022-12-04,2022-12-05,outer_train,1,inner_validation,699,False,False,
1,3,2022-12-05,2022-12-06,outer_train,1,inner_validation,700,False,False,
1,3,2022-12-06,2022-12-07,outer_train,1,inner_validation,701,False,False,
1,3,2022-12-07,2022-12-08,outer_train,1,inner_validation,702,False,False,
1,3,2022-12-08,2022-12-09,outer_train,1,inner_validation,703,False,False,
1,3,2022-12-09,2022-12-10,outer_train,1,inner_validation,704,False,False,
1,3,2022-12-10,2022-12-11,outer_train,1,inner_validation,705,False,False,
1,3,2022-12-11,2022-12-12,outer_train,1,inner_validation,706,False,False,
1,3,2022-12-12,2022-12-13,outer_train,1,inner_validation,707,False,False,
1,3,2022-12-13,2022-12-14,outer_train,1,inner_validation,708,False,False,
1,3,2022-12-14,2022-12-15,outer_train,1,inner_validation,709,False,False,
1,3,2022-12-15,2022-12-16,outer_train,1,inner_validation,710,False,False,
1,3,2022-12-16,2022-12-17,outer_train,1,inner_validation,711,False,False,
1,3,2022-12-17,2022-12-18,outer_train,1,inner_validation,712,False,False,
1,3,2022-12-18,2022-12-19,outer_train,1,inner_validation,713,False,False,
1,3,2022-12-19,2022-12-20,outer_train,1,inner_validation,714,False,False,
1,3,2022-12-20,2022-12-21,outer_train,1,inner_validation,715,False,False,
1,3,2022-12-21,2022-12-22,outer_train,1,inner_validation,716,False,False,
1,3,2022-12-22,2022-12-23,outer_train,1,inner_validation,717,False,False,
1,3,2022-12-23,2022-12-24,outer_train,1,inner_validation,718,False,False,
1,3,2022-12-24,2022-12-25,outer_train,1,inner_validation,719,False,False,
1,3,2022-12-25,2022-12-26,outer_train,1,inner_validation,720,False,False,
1,3,2022-12-26,2022-12-27,outer_train,1,inner_validation,721,False,False,
1,3,2022-12-27,2022-12-28,outer_train,1,inner_validation,722,False,False,
1,3,2022-12-28,2022-12-29,outer_train,1,inner_validation,723,False,False,
1,3,2022-12-29,2022-12-30,outer_train,1,inner_validation,724,False,False,
1,3,2022-12-30,2022-12-31,outer_train,1,inner_validation,725,False,False,
1,3,2022-12-31,2023-01-01,outer_train,1,inner_validation,726,False,False,
1,3,2023-01-01,2023-01-02,outer_train,1,inner_validation,727,False,False,
1,3,2023-01-02,2023-01-03,outer_train,1,inner_validation,728,False,False,
1,3,2023-01-03,2023-01-04,outer_train,1,inner_validation,729,False,False,
1,3,2023-01-04,2023-01-05,outer_train,1,inner_validation,730,False,False,
1,3,2023-01-05,2023-01-06,outer_train,1,inner_validation,731,False,False,
1,3,2023-01-06,2023-01-07,outer_train,1,inner_validation,732,False,False,
1,3,2023-01-07,2023-01-08,outer_train,1,inner_validation,733,False,False,
1,3,2023-01-08,2023-01-09,outer_train,1,inner_validation,734,False,False,
1,3,2023-01-09,2023-01-10,outer_train,1,inner_validation,735,False,False,
1,3,2023-01-10,2023-01-11,outer_train,1,inner_validation,736,False,False,
1,3,2023-01-11,2023-01-12,outer_train,1,inner_validation,737,False,False,
1,3,2023-01-12,2023-01-13,outer_train,1,inner_validation,738,False,False,
1,3,2023-01-13,2023-01-14,outer_train,1,inner_validation,739,False,False,
1,3,2023-01-14,2023-01-15,outer_train,1,inner_validation,740,False,False,
1,3,2023-01-15,2023-01-16,outer_train,1,inner_validation,741,False,False,
1,3,2023-01-16,2023-01-17,outer_train,1,inner_validation,742,False,False,
1,3,2023-01-17,2023-01-18,outer_train,1,inner_validation,743,False,False,
1,3,2023-01-18,2023-01-19,outer_train,1,inner_validation,744,False,False,
1,3,2023-01-19,2023-01-20,outer_train,1,inner_validation,745,False,False,
1,3,2023-01-20,2023-01-21,outer_train,1,inner_validation,746,False,False,
1,3,2023-01-21,2023-01-22,outer_train,1,inner_validation,747,False,False,
1,3,2023-01-22,2023-01-23,outer_train,1,inner_validation,748,False,False,
1,3,2023-01-23,2023-01-24,outer_train,1,inner_validation,749,False,False,
1,3,2023-01-24,2023-01-25,outer_train,1,inner_validation,750,False,False,
1,3,2023-01-25,2023-01-26,outer_train,1,inner_validation,751,False,False,
1,3,2023-01-26,2023-01-27,outer_train,1,inner_validation,752,False,False,
1,3,2023-01-27,2023-01-28,outer_train,1,inner_validation,753,False,False,
1,3,2023-01-28,2023-01-29,outer_train,1,inner_validation,754,False,False,
1,3,2023-01-29,2023-01-30,outer_train,1,inner_validation,755,False,False,
1,3,2023-01-30,2023-01-31,outer_train,1,inner_validation,756,False,False,
1,3,2023-01-31,2023-02-01,outer_train,1,inner_validation,757,False,False,
1,3,2023-02-01,2023-02-02,outer_train,1,inner_validation,758,False,False,
1,3,2023-02-02,2023-02-03,outer_train,1,inner_validation,759,False,False,
1,3,2023-02-03,2023-02-04,outer_train,1,inner_validation,760,False,False,
1,3,2023-02-04,2023-02-05,outer_train,1,inner_validation,761,False,False,
1,3,2023-02-05,2023-02-06,outer_train,1,inner_validation,762,False,False,
1,3,2023-02-06,2023-02-07,outer_train,1,inner_validation,763,False,False,
1,3,2023-02-07,2023-02-08,outer_train,1,inner_validation,764,False,False,
1,3,2023-02-08,2023-02-09,outer_train,1,inner_validation,765,False,False,
1,3,2023-02-09,2023-02-10,outer_train,1,inner_validation,766,False,False,
1,3,2023-02-10,2023-02-11,outer_train,1,inner_validation,767,False,False,
1,3,2023-02-11,2023-02-12,outer_train,1,inner_validation,768,False,False,
1,3,2023-02-12,2023-02-13,outer_train,1,inner_validation,769,False,False,
1,3,2023-02-13,2023-02-14,outer_train,1,inner_validation,770,False,False,
1,3,2023-02-14,2023-02-15,outer_train,1,inner_validation,771,False,False,
1,3,2023-02-15,2023-02-16,outer_train,1,inner_validation,772,False,False,
1,3,2023-02-16,2023-02-17,outer_train,1,inner_validation,773,False,False,
1,3,2023-02-17,2023-02-18,outer_train,1,inner_validation,774,False,False,
1,3,2023-02-18,2023-02-19,outer_train,0,not_applicable,775,True,False,outer_target_date_not_before_outer_test_start
1,3,2023-02-19,2023-02-20,outer_test,0,not_applicable,776,False,False,
1,3,2023-02-20,2023-02-21,outer_test,0,not_applicable,777,False,False,
1,3,2023-02-21,2023-02-22,outer_test,0,not_applicable,778,False,False,
1,3,2023-02-22,2023-02-23,outer_test,0,not_applicable,779,False,False,
1,3,2023-02-23,2023-02-24,outer_test,0,not_applicable,780,False,False,
1,3,2023-02-24,2023-02-25,outer_test,0,not_applicable,781,False,False,
1,3,2023-02-25,2023-02-26,outer_test,0,not_applicable,782,False,False,
1,3,2023-02-26,2023-02-27,outer_test,0,not_applicable,783,False,False,
1,3,2023-02-27,2023-02-28,outer_test,0,not_applicable,784,False,False,
1,3,2023-02-28,2023-03-01,outer_test,0,not_applicable,785,False,False,
1,3,2023-03-01,2023-03-02,outer_test,0,not_applicable,786,False,False,
1,3,2023-03-02,2023-03-03,outer_test,0,not_applicable,787,False,False,
1,3,2023-03-03,2023-03-04,outer_test,0,not_applicable,788,False,False,
1,3,2023-03-04,2023-03-05,outer_test,0,not_applicable,789,False,False,
1,3,2023-03-05,2023-03-06,outer_test,0,not_applicable,790,False,False,
1,3,2023-03-06,2023-03-07,outer_test,0,not_applicable,791,False,False,
1,3,2023-03-07,2023-03-08,outer_test,0,not_applicable,792,False,False,
1,3,2023-03-08,2023-03-09,outer_test,0,not_applicable,793,False,False,
1,3,2023-03-09,2023-03-10,outer_test,0,not_applicable,794,False,False,
1,3,2023-03-10,2023-03-11,outer_test,0,not_applicable,795,False,False,
1,3,2023-03-11,2023-03-12,outer_test,0,not_applicable,796,False,False,
1,3,2023-03-12,2023-03-13,outer_test,0,not_applicable,797,False,False,
1,3,2023-03-13,2023-03-14,outer_test,0,not_applicable,798,False,False,
1,3,2023-03-14,2023-03-15,outer_test,0,not_applicable,799,False,False,
1,3,2023-03-15,2023-03-16,outer_test,0,not_applicable,800,False,False,
1,3,2023-03-16,2023-03-17,outer_test,0,not_applicable,801,False,False,
1,3,2023-03-17,2023-03-18,outer_test,0,not_applicable,802,False,False,
1,3,2023-03-18,2023-03-19,outer_test,0,not_applicable,803,False,False,
1,3,2023-03-19,2023-03-20,outer_test,0,not_applicable,804,False,False,
1,3,2023-03-20,2023-03-21,outer_test,0,not_applicable,805,False,False,
1,3,2023-03-21,2023-03-22,outer_test,0,not_applicable,806,False,False,
1,3,2023-03-22,2023-03-23,outer_test,0,not_applicable,807,False,False,
1,3,2023-03-23,2023-03-24,outer_test,0,not_applicable,808,False,False,
1,3,2023-03-24,2023-03-25,outer_test,0,not_applicable,809,False,False,
1,3,2023-03-25,2023-03-26,outer_test,0,not_applicable,810,False,False,
1,3,2023-03-26,2023-03-27,outer_test,0,not_applicable,811,False,False,
1,3,2023-03-27,2023-03-28,outer_test,0,not_applicable,812,False,False,
1,3,2023-03-28,2023-03-29,outer_test,0,not_applicable,813,False,False,
1,3,2023-03-29,2023-03-30,outer_test,0,not_applicable,814,False,False,
1,3,2023-03-30,2023-03-31,outer_test,0,not_applicable,815,False,False,
1,3,2023-03-31,2023-04-01,outer_test,0,not_applicable,816,False,False,
1,3,2023-04-01,2023-04-02,outer_test,0,not_applicable,817,False,False,
1,3,2023-04-02,2023-04-03,outer_test,0,not_applicable,818,False,False,
1,3,2023-04-03,2023-04-04,outer_test,0,not_applicable,819,False,False,
1,3,2023-04-04,2023-04-05,outer_test,0,not_applicable,820,False,False,
1,3,2023-04-05,2023-04-06,outer_test,0,not_applicable,821,False,False,
1,3,2023-04-06,2023-04-07,outer_test,0,not_applicable,822,False,False,
1,3,2023-04-07,2023-04-08,outer_test,0,not_applicable,823,False,False,
1,3,2023-04-08,2023-04-09,outer_test,0,not_applicable,824,False,False,
1,3,2023-04-09,2023-04-10,outer_test,0,not_applicable,825,False,False,
1,3,2023-04-10,2023-04-11,outer_test,0,not_applicable,826,False,False,
1,3,2023-04-11,2023-04-12,outer_test,0,not_applicable,827,False,False,
1,3,2023-04-12,2023-04-13,outer_test,0,not_applicable,828,False,False,
1,3,2023-04-13,2023-04-14,outer_test,0,not_applicable,829,False,False,
1,3,2023-04-14,2023-04-15,outer_test,0,not_applicable,830,False,False,
1,3,2023-04-15,2023-04-16,outer_test,0,not_applicable,831,False,False,
1,3,2023-04-16,2023-04-17,outer_test,0,not_applicable,832,False,False,
1,3,2023-04-17,2023-04-18,outer_test,0,not_applicable,833,False,False,
1,3,2023-04-18,2023-04-19,outer_test,0,not_applicable,834,False,False,
1,3,2023-04-19,2023-04-20,outer_test,0,not_applicable,835,False,False,
1,3,2023-04-20,2023-04-21,outer_test,0,not_applicable,836,False,False,
1,3,2023-04-21,2023-04-22,outer_test,0,not_applicable,837,False,False,
1,3,2023-04-22,2023-04-23,outer_test,0,not_applicable,838,False,False,
1,3,2023-04-23,2023-04-24,outer_test,0,not_applicable,839,False,False,
1,3,2023-04-24,2023-04-25,outer_test,0,not_applicable,840,False,False,
1,3,2023-04-25,2023-04-26,outer_test,0,not_applicable,841,False,False,
1,3,2023-04-26,2023-04-27,outer_test,0,not_applicable,842,False,False,
1,3,2023-04-27,2023-04-28,outer_test,0,not_applicable,843,False,False,
1,3,2023-04-28,2023-04-29,outer_test,0,not_applicable,844,False,False,
1,3,2023-04-29,2023-04-30,outer_test,0,not_applicable,845,False,False,
1,3,2023-04-30,2023-05-01,outer_test,0,not_applicable,846,False,False,
1,3,2023-05-01,2023-05-02,outer_test,0,not_applicable,847,False,False,
1,3,2023-05-02,2023-05-03,outer_test,0,not_applicable,848,False,False,
1,3,2023-05-03,2023-05-04,outer_test,0,not_applicable,849,False,False,
1,3,2023-05-04,2023-05-05,outer_test,0,not_applicable,850,False,False,
1,3,2023-05-05,2023-05-06,outer_test,0,not_applicable,851,False,False,
1,3,2023-05-06,2023-05-07,outer_test,0,not_applicable,852,False,False,
1,3,2023-05-07,2023-05-08,outer_test,0,not_applicable,853,False,False,
1,3,2023-05-08,2023-05-09,outer_test,0,not_applicable,854,False,False,
1,3,2023-05-09,2023-05-10,outer_test,0,not_applicable,855,False,False,
1,3,2023-05-10,2023-05-11,outer_test,0,not_applicable,856,False,False,
1,3,2023-05-11,2023-05-12,outer_test,0,not_applicable,857,False,False,
1,3,2023-05-12,2023-05-13,outer_test,0,not_applicable,858,False,False,
1,3,2023-05-13,2023-05-14,outer_test,0,not_applicable,859,False,False,
1,3,2023-05-14,2023-05-15,outer_test,0,not_applicable,860,False,False,
1,3,2023-05-15,2023-05-16,outer_test,0,not_applicable,861,False,False,
1,3,2023-05-16,2023-05-17,outer_test,0,not_applicable,862,False,False,
1,3,2023-05-17,2023-05-18,outer_test,0,not_applicable,863,False,False,
1,3,2023-05-18,2023-05-19,outer_test,0,not_applicable,864,False,False,
1,3,2023-05-19,2023-05-20,outer_test,0,not_applicable,865,False,False,
1,3,2023-05-20,2023-05-21,outer_test,0,not_applicable,866,False,False,
1,3,2023-05-21,2023-05-22,outer_test,0,not_applicable,867,False,False,
1,3,2023-05-22,2023-05-23,outer_test,0,not_applicable,868,False,False,
