horizon,sample_idx,date,fold1_set,fold2_set,fold3_set
3,799,2023-04-13,unused,unused,test
3,800,2023-04-14,unused,unused,test
3,801,2023-04-15,unused,unused,test
3,802,2023-04-16,unused,unused,test
3,803,2023-04-17,unused,unused,test
3,804,2023-04-18,unused,unused,test
3,805,2023-04-19,unused,unused,test
3,806,2023-04-20,unused,unused,test
3,807,2023-04-21,unused,unused,test
3,808,2023-04-22,unused,unused,test
3,809,2023-04-23,unused,unused,test
3,810,2023-04-24,unused,unused,test
3,811,2023-04-25,unused,unused,test
3,812,2023-04-26,unused,unused,test
3,813,2023-04-27,unused,unused,test
3,814,2023-04-28,unused,unused,test
3,815,2023-04-29,unused,unused,test
3,816,2023-04-30,unused,unused,test
3,817,2023-05-01,unused,unused,test
3,818,2023-05-02,unused,unused,test
3,819,2023-05-03,unused,unused,test
3,820,2023-05-04,unused,unused,test
3,821,2023-05-05,unused,unused,test
3,822,2023-05-06,unused,unused,test
3,823,2023-05-07,unused,unused,test
3,824,2023-05-08,unused,unused,test
3,825,2023-05-09,unused,unused,test
3,826,2023-05-10,unused,unused,test
3,827,2023-05-11,unused,unused,test
3,828,2023-05-12,unused,unused,test
3,829,2023-05-13,unused,unused,test
3,830,2023-05-14,unused,unused,test
3,831,2023-05-15,unused,unused,test
3,832,2023-05-16,unused,unused,test
3,833,2023-05-17,unused,unused,test
3,834,2023-05-18,unused,unused,test
3,835,2023-05-19,unused,unused,test
3,836,2023-05-20,unused,unused,test
3,837,2023-05-21,unused,unused,test
3,838,2023-05-22,unused,unused,test
3,839,2023-05-23,unused,unused,test
3,840,2023-05-24,unused,unused,test
3,841,2023-05-25,unused,unused,test
3,842,2023-05-26,unused,unused,test
3,843,2023-05-27,unused,unused,test
3,844,2023-05-28,unused,unused,test
3,845,2023-05-29,unused,unused,test
3,846,2023-05-30,unused,unused,test
3,847,2023-05-31,unused,unused,test
3,848,2023-06-01,unused,unused,test
3,849,2023-06-02,unused,unused,test
3,850,2023-06-03,unused,unused,test
3,851,2023-06-04,unused,unused,test
3,852,2023-06-05,unused,unused,test
3,853,2023-06-06,unused,unused,test
3,854,2023-06-07,unused,unused,test
3,855,2023-06-08,unused,unused,test
3,856,2023-06-09,unused,unused,test
3,857,2023-06-10,unused,unused,test
3,858,2023-06-11,unused,unused,test
3,859,2023-06-12,unused,unused,test
3,860,2023-06-13,unused,unused,test
3,861,2023-06-14,unused,unused,test
3,862,2023-06-15,unused,unused,test
3,863,2023-06-16,unused,unused,test
3,864,2023-06-17,unused,unused,test
3,865,2023-06-18,unused,unused,test
3,866,2023-06-19,unused,unused,test
3,867,2023-06-20,unused,unused,test
3,868,2023-06-21,unused,unused,test
3,869,2023-06-22,unused,unused,test
3,870,2023-06-23,unused,unused,test
3,871,2023-06-24,unused,unused,test
3,872,2023-06-25,unused,unused,test
3,873,2023-06-26,unused,unused,test
3,874,2023-06-27,unused,unused,test
3,875,2023-06-28,unused,unused,test
3,876,2023-06-29,unused,unused,test
3,877,2023-06-30,unused,unused,test
3,878,2023-07-01,unused,unused,test
3,879,2023-07-02,unused,unused,test
3,880,2023-07-03,unused,unused,test
3,881,2023-07-04,unused,unused,test
3,882,2023-07-05,unused,unused,test
3,883,2023-07-06,unused,unused,test
3,884,2023-07-07,unused,unused,test
3,885,2023-07-08,unused,unused,test
3,886,2023-07-09,unused,unused,test
3,887,2023-07-10,unused,unused,test
3,888,2023-07-11,unused,unused,test
3,889,2023-07-12,unused,unused,test
3,890,2023-07-13,unused,unused,test
3,891,2023-07-14,unused,unused,test
3,892,2023-07-15,unused,unused,test
3,893,2023-07-16,unused,unused,test
3,894,2023-07-17,unused,unused,test
3,895,2023-07-18,unused,unused,test
3,896,2023-07-19,unused,unused,test
3,897,2023-07-20,unused,unused,test
3,898,2023-07-21,unused,unused,test
3,899,2023-07-22,unused,unused,test
3,900,2023-07-23,unused,unused,test
3,901,2023-07-24,unused,unused,test
3,902,2023-07-25,unused,unused,test
3,903,2023-07-26,unused,unused,test
3,904,2023-07-27,unused,unused,test
3,905,2023-07-28,unused,unused,test
3,906,2023-07-29,unused,unused,test
3,907,2023-07-30,unused,unused,test
3,908,2023-07-31,unused,unused,test
3,909,2023-08-01,unused,unused,test
3,910,2023-08-02,unused,unused,test
3,911,2023-08-03,unused,unused,test
3,912,2023-08-04,unused,unused,test
3,913,2023-08-05,unused,unused,test
3,914,2023-08-06,unused,unused,test
3,915,2023-08-07,unused,unused,test
3,916,2023-08-08,unused,unused,test
3,917,2023-08-09,unused,unused,test
3,918,2023-08-10,unused,unused,test
3,919,2023-08-11,unused,unused,test
3,920,2023-08-12,unused,unused,test
3,921,2023-08-13,unused,unused,test
3,922,2023-08-14,unused,unused,test
3,923,2023-08-15,unused,unused,test
3,924,2023-08-16,unused,unused,test
3,925,2023-08-17,unused,unused,test
3,926,2023-08-18,unused,unused,test
3,927,2023-08-19,unused,unused,test
3,928,2023-08-20,unused,unused,test
3,929,2023-08-21,unused,unused,test
3,930,2023-08-22,unused,unused,test
3,931,2023-08-23,unused,unused,test
3,932,2023-08-24,unused,unused,test
3,933,2023-08-25,unused,unused,test
3,934,2023-08-26,unused,unused,test
3,935,2023-08-27,unused,unused,test
3,936,2023-08-28,unused,unused,test
3,937,2023-08-29,unused,unused,test
3,938,2023-08-30,unused,unused,test
3,939,2023-08-31,unused,unused,test
3,940,2023-09-01,unused,unused,test
3,941,2023-09-02,unused,unused,test
3,942,2023-09-03,unused,unused,test
3,943,2023-09-04,unused,unused,test
3,944,2023-09-05,unused,unused,test
3,945,2023-09-06,unused,unused,test
3,946,2023-09-07,unused,unused,test
3,947,2023-09-08,unused,unused,test
3,948,2023-09-09,unused,unused,test
3,949,2023-09-10,unused,unused,test
3,950,2023-09-11,unused,unused,test
3,951,2023-09-12,unused,unused,test
3,952,2023-09-13,unused,unused,test
3,953,2023-09-14,unused,unused,test
3,954,2023-09-15,unused,unused,test
3,955,2023-09-16,unused,unused,test
3,956,2023-09-17,unused,unused,test
3,957,2023-09-18,unused,unused,test
3,958,2023-09-19,unused,unused,test
3,959,2023-09-20,unused,unused,test
3,960,2023-09-21,unused,unused,test
3,961,2023-09-22,unused,unused,test
3,962,2023-09-23,unused,unused,test
3,963,2023-09-24,unused,unused,test
3,964,2023-09-25,unused,unused,test
3,965,2023-09-26,unused,unused,test
3,966,2023-09-27,unused,unused,test
3,967,2023-09-28,unused,unused,test
3,968,2023-09-29,unused,unused,test
3,969,2023-09-30,unused,unused,test
3,970,2023-10-01,unused,unused,test
3,971,2023-10-02,unused,unused,test
3,972,2023-10-03,unused,unused,test
3,973,2023-10-04,unused,unused,test
3,974,2023-10-05,unused,unused,test
3,975,2023-10-06,unused,unused,test
3,976,2023-10-07,unused,unused,test
3,977,2023-10-08,unused,unused,test
3,978,2023-10-09,unused,unused,test
3,979,2023-10-10,unused,unused,test
3,980,2023-10-11,unused,unused,test
3,981,2023-10-12,unused,unused,test
3,982,2023-10-13,unused,unused,test
3,983,2023-10-14,unused,unused,test
3,984,2023-10-15,unused,unused,test
3,985,2023-10-16,unused,unused,test
3,986,2023-10-17,unused,unused,test
3,987,2023-10-18,unused,unused,test
3,988,2023-10-19,unused,unused,test
3,989,2023-10-20,unused,unused,test
3,990,2023-10-21,unused,unused,test
3,991,2023-10-22,unused,unused,test
3,992,2023-10-23,unused,unused,test
3,993,2023-10-24,unused,unused,test
3,994,2023-10-25,unused,unused,test
3,995,2023-10-26,unused,unused,test
3,996,2023-10-27,unused,unused,test
3,997,2023-10-28,unused,unused,test
