horizon,sample_idx,date,fold1_set,fold2_set,fold3_set
1,800,2023-03-29,unused,unused,test
1,801,2023-03-30,unused,unused,test
1,802,2023-03-31,unused,unused,test
1,803,2023-04-01,unused,unused,test
1,804,2023-04-02,unused,unused,test
1,805,2023-04-03,unused,unused,test
1,806,2023-04-04,unused,unused,test
1,807,2023-04-05,unused,unused,test
1,808,2023-04-06,unused,unused,test
1,809,2023-04-07,unused,unused,test
1,810,2023-04-08,unused,unused,test
1,811,2023-04-09,unused,unused,test
1,812,2023-04-10,unused,unused,test
1,813,2023-04-11,unused,unused,test
1,814,2023-04-12,unused,unused,test
1,815,2023-04-13,unused,unused,test
1,816,2023-04-14,unused,unused,test
1,817,2023-04-15,unused,unused,test
1,818,2023-04-16,unused,unused,test
1,819,2023-04-17,unused,unused,test
1,820,2023-04-18,unused,unused,test
1,821,2023-04-19,unused,unused,test
1,822,2023-04-20,unused,unused,test
1,823,2023-04-21,unused,unused,test
1,824,2023-04-22,unused,unused,test
1,825,2023-04-23,unused,unused,test
1,826,2023-04-24,unused,unused,test
1,827,2023-04-25,unused,unused,test
1,828,2023-04-26,unused,unused,test
1,829,2023-04-27,unused,unused,test
1,830,2023-04-28,unused,unused,test
1,831,2023-04-29,unused,unused,test
1,832,2023-04-30,unused,unused,test
1,833,2023-05-01,unused,unused,test
1,834,2023-05-02,unused,unused,test
1,835,2023-05-03,unused,unused,test
1,836,2023-05-04,unused,unused,test
1,837,2023-05-05,unused,unused,test
1,838,2023-05-06,unused,unused,test
1,839,2023-05-07,unused,unused,test
1,840,2023-05-08,unused,unused,test
1,841,2023-05-09,unused,unused,test
1,842,2023-05-10,unused,unused,test
1,843,2023-05-11,unused,unused,test
1,844,2023-05-12,unused,unused,test
1,845,2023-05-13,unused,unused,test
1,846,2023-05-14,unused,unused,test
1,847,2023-05-15,unused,unused,test
1,848,2023-05-16,unused,unused,test
1,849,2023-05-17,unused,unused,test
1,850,2023-05-18,unused,unused,test
1,851,2023-05-19,unused,unused,test
1,852,2023-05-20,unused,unused,test
1,853,2023-05-21,unused,unused,test
1,854,2023-05-22,unused,unused,test
1,855,2023-05-23,unused,unused,test
1,856,2023-05-24,unused,unused,test
1,857,2023-05-25,unused,unused,test
1,858,2023-05-26,unused,unused,test
1,859,2023-05-27,unused,unused,test
1,860,2023-05-28,unused,unused,test
1,861,2023-05-29,unused,unused,test
1,862,2023-05-30,unused,unused,test
1,863,2023-05-31,unused,unused,test
1,864,2023-06-01,unused,unused,test
1,865,2023-06-02,unused,unused,test
1,866,2023-06-03,unused,unused,test
1,867,2023-06-04,unused,unused,test
1,868,2023-06-05,unused,unused,test
1,869,2023-06-06,unused,unused,test
1,870,2023-06-07,unused,unused,test
1,871,2023-06-08,unused,unused,test
1,872,2023-06-09,unused,unused,test
1,873,2023-06-10,unused,unused,test
1,874,2023-06-11,unused,unused,test
1,875,2023-06-12,unused,unused,test
1,876,2023-06-13,unused,unused,test
1,877,2023-06-14,unused,unused,test
1,878,2023-06-15,unused,unused,test
1,879,2023-06-16,unused,unused,test
1,880,2023-06-17,unused,unused,test
1,881,2023-06-18,unused,unused,test
1,882,2023-06-19,unused,unused,test
1,883,2023-06-20,unused,unused,test
1,884,2023-06-21,unused,unused,test
1,885,2023-06-22,unused,unused,test
1,886,2023-06-23,unused,unused,test
1,887,2023-06-24,unused,unused,test
1,888,2023-06-25,unused,unused,test
1,889,2023-06-26,unused,unused,test
1,890,2023-06-27,unused,unused,test
1,891,2023-06-28,unused,unused,test
1,892,2023-06-29,unused,unused,test
1,893,2023-06-30,unused,unused,test
1,894,2023-07-01,unused,unused,test
1,895,2023-07-02,unused,unused,test
1,896,2023-07-03,unused,unused,test
1,897,2023-07-04,unused,unused,test
1,898,2023-07-05,unused,unused,test
1,899,2023-07-06,unused,unused,test
1,900,2023-07-07,unused,unused,test
1,901,2023-07-08,unused,unused,test
1,902,2023-07-09,unused,unused,test
1,903,2023-07-10,unused,unused,test
1,904,2023-07-11,unused,unused,test
1,905,2023-07-12,unused,unused,test
1,906,2023-07-13,unused,unused,test
1,907,2023-07-14,unused,unused,test
1,908,2023-07-15,unused,unused,test
1,909,2023-07-16,unused,unused,test
1,910,2023-07-17,unused,unused,test
1,911,2023-07-18,unused,unused,test
1,912,2023-07-19,unused,unused,test
1,913,2023-07-20,unused,unused,test
1,914,2023-07-21,unused,unused,test
1,915,2023-07-22,unused,unused,test
1,916,2023-07-23,unused,unused,test
1,917,2023-07-24,unused,unused,test
1,918,2023-07-25,unused,unused,test
1,919,2023-07-26,unused,unused,test
1,920,2023-07-27,unused,unused,test
1,921,2023-07-28,unused,unused,test
1,922,2023-07-29,unused,unused,test
1,923,2023-07-30,unused,unused,test
1,924,2023-07-31,unused,unused,test
1,925,2023-08-01,unused,unused,test
1,926,2023-08-02,unused,unused,test
1,927,2023-08-03,unused,unused,test
1,928,2023-08-04,unused,unused,test
1,929,2023-08-05,unused,unused,test
1,930,2023-08-06,unused,unused,test
1,931,2023-08-07,unused,unused,test
1,932,2023-08-08,unused,unused,test
1,933,2023-08-09,unused,unused,test
1,934,2023-08-10,unused,unused,test
1,935,2023-08-11,unused,unused,test
1,936,2023-08-12,unused,unused,test
1,937,2023-08-13,unused,unused,test
1,938,2023-08-14,unused,unused,test
1,939,2023-08-15,unused,unused,test
1,940,2023-08-16,unused,unused,test
1,941,2023-08-17,unused,unused,test
1,942,2023-08-18,unused,unused,test
1,943,2023-08-19,unused,unused,test
1,944,2023-08-20,unused,unused,test
1,945,2023-08-21,unused,unused,test
1,946,2023-08-22,unused,unused,test
1,947,2023-08-23,unused,unused,test
1,948,2023-08-24,unused,unused,test
1,949,2023-08-25,unused,unused,test
1,950,2023-08-26,unused,unused,test
1,951,2023-08-27,unused,unused,test
1,952,2023-08-28,unused,unused,test
1,953,2023-08-29,unused,unused,test
1,954,2023-08-30,unused,unused,test
1,955,2023-08-31,unused,unused,test
1,956,2023-09-01,unused,unused,test
1,957,2023-09-02,unused,unused,test
1,958,2023-09-03,unused,unused,test
1,959,2023-09-04,unused,unused,test
1,960,2023-09-05,unused,unused,test
1,961,2023-09-06,unused,unused,test
1,962,2023-09-07,unused,unused,test
1,963,2023-09-08,unused,unused,test
1,964,2023-09-09,unused,unused,test
1,965,2023-09-10,unused,unused,test
1,966,2023-09-11,unused,unused,test
1,967,2023-09-12,unused,unused,test
1,968,2023-09-13,unused,unused,test
1,969,2023-09-14,unused,unused,test
1,970,2023-09-15,unused,unused,test
1,971,2023-09-16,unused,unused,test
1,972,2023-09-17,unused,unused,test
1,973,2023-09-18,unused,unused,test
1,974,2023-09-19,unused,unused,test
1,975,2023-09-20,unused,unused,test
1,976,2023-09-21,unused,unused,test
1,977,2023-09-22,unused,unused,test
1,978,2023-09-23,unused,unused,test
1,979,2023-09-24,unused,unused,test
1,980,2023-09-25,unused,unused,test
1,981,2023-09-26,unused,unused,test
1,982,2023-09-27,unused,unused,test
1,983,2023-09-28,unused,unused,test
1,984,2023-09-29,unused,unused,test
1,985,2023-09-30,unused,unused,test
1,986,2023-10-01,unused,unused,test
1,987,2023-10-02,unused,unused,test
1,988,2023-10-03,unused,unused,test
1,989,2023-10-04,unused,unused,test
1,990,2023-10-05,unused,unused,test
1,991,2023-10-06,unused,unused,test
1,992,2023-10-07,unused,unused,test
1,993,2023-10-08,unused,unused,test
1,994,2023-10-09,unused,unused,test
1,995,2023-10-10,unused,unused,test
1,996,2023-10-11,unused,unused,test
1,997,2023-10-12,unused,unused,test
1,998,2023-10-13,unused,unused,test
1,999,2023-10-14,unused,unused,test
1,1000,2023-10-15,unused,unused,test
1,1001,2023-10-16,unused,unused,test
1,1002,2023-10-17,unused,unused,test
1,1003,2023-10-18,unused,unused,test
1,1004,2023-10-19,unused,unused,test
1,1005,2023-10-20,unused,unused,test
1,1006,2023-10-21,unused,unused,test
1,1007,2023-10-22,unused,unused,test
1,1008,2023-10-23,unused,unused,test
1,1009,2023-10-24,unused,unused,test
1,1010,2023-10-25,unused,unused,test
1,1011,2023-10-26,unused,unused,test
1,1012,2023-10-27,unused,unused,test
1,1013,2023-10-28,unused,unused,test
1,1014,2023-10-29,unused,unused,test
1,1015,2023-10-30,unused,unused,test
