horizon,sample_idx,date,fold1_set,fold2_set,fold3_set
5,799,2023-04-13,unused,unused,test
5,800,2023-04-14,unused,unused,test
5,801,2023-04-15,unused,unused,test
5,802,2023-04-16,unused,unused,test
5,803,2023-04-17,unused,unused,test
5,804,2023-04-18,unused,unused,test
5,805,2023-04-19,unused,unused,test
5,806,2023-04-20,unused,unused,test
5,807,2023-04-21,unused,unused,test
5,808,2023-04-22,unused,unused,test
5,809,2023-04-23,unused,unused,test
5,810,2023-04-24,unused,unused,test
5,811,2023-04-25,unused,unused,test
5,812,2023-04-26,unused,unused,test
5,813,2023-04-27,unused,unused,test
5,814,2023-04-28,unused,unused,test
5,815,2023-04-29,unused,unused,test
5,816,2023-04-30,unused,unused,test
5,817,2023-05-01,unused,unused,test
5,818,2023-05-02,unused,unused,test
5,819,2023-05-03,unused,unused,test
5,820,2023-05-04,unused,unused,test
5,821,2023-05-05,unused,unused,test
5,822,2023-05-06,unused,unused,test
5,823,2023-05-07,unused,unused,test
5,824,2023-05-08,unused,unused,test
5,825,2023-05-09,unused,unused,test
5,826,2023-05-10,unused,unused,test
5,827,2023-05-11,unused,unused,test
5,828,2023-05-12,unused,unused,test
5,829,2023-05-13,unused,unused,test
5,830,2023-05-14,unused,unused,test
5,831,2023-05-15,unused,unused,test
5,832,2023-05-16,unused,unused,test
5,833,2023-05-17,unused,unused,test
5,834,2023-05-18,unused,unused,test
5,835,2023-05-19,unused,unused,test
5,836,2023-05-20,unused,unused,test
5,837,2023-05-21,unused,unused,test
5,838,2023-05-22,unused,unused,test
5,839,2023-05-23,unused,unused,test
5,840,2023-05-24,unused,unused,test
5,841,2023-05-25,unused,unused,test
5,842,2023-05-26,unused,unused,test
5,843,2023-05-27,unused,unused,test
5,844,2023-05-28,unused,unused,test
5,845,2023-05-29,unused,unused,test
5,846,2023-05-30,unused,unused,test
5,847,2023-05-31,unused,unused,test
5,848,2023-06-01,unused,unused,test
5,849,2023-06-02,unused,unused,test
5,850,2023-06-03,unused,unused,test
5,851,2023-06-04,unused,unused,test
5,852,2023-06-05,unused,unused,test
5,853,2023-06-06,unused,unused,test
5,854,2023-06-07,unused,unused,test
5,855,2023-06-08,unused,unused,test
5,856,2023-06-09,unused,unused,test
5,857,2023-06-10,unused,unused,test
5,858,2023-06-11,unused,unused,test
5,859,2023-06-12,unused,unused,test
5,860,2023-06-13,unused,unused,test
5,861,2023-06-14,unused,unused,test
5,862,2023-06-15,unused,unused,test
5,863,2023-06-16,unused,unused,test
5,864,2023-06-17,unused,unused,test
5,865,2023-06-18,unused,unused,test
5,866,2023-06-19,unused,unused,test
5,867,2023-06-20,unused,unused,test
5,868,2023-06-21,unused,unused,test
5,869,2023-06-22,unused,unused,test
5,870,2023-06-23,unused,unused,test
5,871,2023-06-24,unused,unused,test
5,872,2023-06-25,unused,unused,test
5,873,2023-06-26,unused,unused,test
5,874,2023-06-27,unused,unused,test
5,875,2023-06-28,unused,unused,test
5,876,2023-06-29,unused,unused,test
5,877,2023-06-30,unused,unused,test
5,878,2023-07-01,unused,unused,test
5,879,2023-07-02,unused,unused,test
5,880,2023-07-03,unused,unused,test
5,881,2023-07-04,unused,unused,test
5,882,2023-07-05,unused,unused,test
5,883,2023-07-06,unused,unused,test
5,884,2023-07-07,unused,unused,test
5,885,2023-07-08,unused,unused,test
5,886,2023-07-09,unused,unused,test
5,887,2023-07-10,unused,unused,test
5,888,2023-07-11,unused,unused,test
5,889,2023-07-12,unused,unused,test
5,890,2023-07-13,unused,unused,test
5,891,2023-07-14,unused,unused,test
5,892,2023-07-15,unused,unused,test
5,893,2023-07-16,unused,unused,test
5,894,2023-07-17,unused,unused,test
5,895,2023-07-18,unused,unused,test
5,896,2023-07-19,unused,unused,test
5,897,2023-07-20,unused,unused,test
5,898,2023-07-21,unused,unused,test
5,899,2023-07-22,unused,unused,test
5,900,2023-07-23,unused,unused,test
5,901,2023-07-24,unused,unused,test
5,902,2023-07-25,unused,unused,test
5,903,2023-07-26,unused,unused,test
5,904,2023-07-27,unused,unused,test
5,905,2023-07-28,unused,unused,test
5,906,2023-07-29,unused,unused,test
5,907,2023-07-30,unused,unused,test
5,908,2023-07-31,unused,unused,test
5,909,2023-08-01,unused,unused,test
5,910,2023-08-02,unused,unused,test
5,911,2023-08-03,unused,unused,test
5,912,2023-08-04,unused,unused,test
5,913,2023-08-05,unused,unused,test
5,914,2023-08-06,unused,unused,test
5,915,2023-08-07,unused,unused,test
5,916,2023-08-08,unused,unused,test
5,917,2023-08-09,unused,unused,test
5,918,2023-08-10,unused,unused,test
5,919,2023-08-11,unused,unused,test
5,920,2023-08-12,unused,unused,test
5,921,2023-08-13,unused,unused,test
5,922,2023-08-14,unused,unused,test
5,923,2023-08-15,unused,unused,test
5,924,2023-08-16,unused,unused,test
5,925,2023-08-17,unused,unused,test
5,926,2023-08-18,unused,unused,test
5,927,2023-08-19,unused,unused,test
5,928,2023-08-20,unused,unused,test
5,929,2023-08-21,unused,unused,test
5,930,2023-08-22,unused,unused,test
5,931,2023-08-23,unused,unused,test
5,932,2023-08-24,unused,unused,test
5,933,2023-08-25,unused,unused,test
5,934,2023-08-26,unused,unused,test
5,935,2023-08-27,unused,unused,test
5,936,2023-08-28,unused,unused,test
5,937,2023-08-29,unused,unused,test
5,938,2023-08-30,unused,unused,test
5,939,2023-08-31,unused,unused,test
5,940,2023-09-01,unused,unused,test
5,941,2023-09-02,unused,unused,test
5,942,2023-09-03,unused,unused,test
5,943,2023-09-04,unused,unused,test
5,944,2023-09-05,unused,unused,test
5,945,2023-09-06,unused,unused,test
5,946,2023-09-07,unused,unused,test
5,947,2023-09-08,unused,unused,test
5,948,2023-09-09,unused,unused,test
5,949,2023-09-10,unused,unused,test
5,950,2023-09-11,unused,unused,test
5,951,2023-09-12,unused,unused,test
5,952,2023-09-13,unused,unused,test
5,953,2023-09-14,unused,unused,test
5,954,2023-09-15,unused,unused,test
5,955,2023-09-16,unused,unused,test
5,956,2023-09-17,unused,unused,test
5,957,2023-09-18,unused,unused,test
5,958,2023-09-19,unused,unused,test
5,959,2023-09-20,unused,unused,test
5,960,2023-09-21,unused,unused,test
5,961,2023-09-22,unused,unused,test
5,962,2023-09-23,unused,unused,test
5,963,2023-09-24,unused,unused,test
5,964,2023-09-25,unused,unused,test
5,965,2023-09-26,unused,unused,test
5,966,2023-09-27,unused,unused,test
5,967,2023-09-28,unused,unused,test
5,968,2023-09-29,unused,unused,test
5,969,2023-09-30,unused,unused,test
5,970,2023-10-01,unused,unused,test
5,971,2023-10-02,unused,unused,test
5,972,2023-10-03,unused,unused,test
5,973,2023-10-04,unused,unused,test
5,974,2023-10-05,unused,unused,test
5,975,2023-10-06,unused,unused,test
5,976,2023-10-07,unused,unused,test
5,977,2023-10-08,unused,unused,test
5,978,2023-10-09,unused,unused,test
5,979,2023-10-10,unused,unused,test
5,980,2023-10-11,unused,unused,test
5,981,2023-10-12,unused,unused,test
5,982,2023-10-13,unused,unused,test
5,983,2023-10-14,unused,unused,test
5,984,2023-10-15,unused,unused,test
5,985,2023-10-16,unused,unused,test
5,986,2023-10-17,unused,unused,test
5,987,2023-10-18,unused,unused,test
5,988,2023-10-19,unused,unused,test
5,989,2023-10-20,unused,unused,test
5,990,2023-10-21,unused,unused,test
5,991,2023-10-22,unused,unused,test
5,992,2023-10-23,unused,unused,test
5,993,2023-10-24,unused,unused,test
5,994,2023-10-25,unused,unused,test
5,995,2023-10-26,unused,unused,test
